VALUE;DATE;HOUR
348373;29.10.2010 0:00:00.000000;13
348364;26.02.2010 0:00:00.000000;13
348355;24.02.2010 0:00:00.000000;16
348318;18.03.2010 0:00:00.000000;10
348298;23.02.2010 0:00:00.000000;24
348279;22.10.2010 0:00:00.000000;16
348278;14.02.2010 0:00:00.000000;23
348275;22.11.2010 0:00:00.000000;13
348241;07.12.2010 0:00:00.000000;5
348199;07.12.2010 0:00:00.000000;2
348175;16.02.2010 0:00:00.000000;23
348154;27.10.2010 0:00:00.000000;20
348147;04.02.2010 0:00:00.000000;17
348123;27.01.2010 0:00:00.000000;3
348113;30.11.2010 0:00:00.000000;18
348104;18.11.2010 0:00:00.000000;19
348038;24.01.2010 0:00:00.000000;24
348037;19.02.2010 0:00:00.000000;23
348025;03.11.2010 0:00:00.000000;12
347998;25.01.2010 0:00:00.000000;19
347998;28.01.2010 0:00:00.000000;7
347997;08.02.2010 0:00:00.000000;9
347988;04.11.2010 0:00:00.000000;21
347974;07.12.2010 0:00:00.000000;3
347948;24.02.2010 0:00:00.000000;8
347905;17.02.2010 0:00:00.000000;9
347897;27.10.2010 0:00:00.000000;10
347887;23.12.2010 0:00:00.000000;18
347864;28.10.2010 0:00:00.000000;16
347850;18.03.2010 0:00:00.000000;14
347784;28.10.2010 0:00:00.000000;11
347738;25.02.2010 0:00:00.000000;14
347714;25.02.2010 0:00:00.000000;13
347702;28.01.2010 0:00:00.000000;2
347685;21.10.2010 0:00:00.000000;16
347673;19.02.2010 0:00:00.000000;1
347615;19.02.2010 0:00:00.000000;8
347608;22.11.2010 0:00:00.000000;14
347605;29.10.2010 0:00:00.000000;11
347604;24.01.2010 0:00:00.000000;23
347597;28.11.2010 0:00:00.000000;22
347596;26.02.2010 0:00:00.000000;10
347589;20.10.2010 0:00:00.000000;20
347574;09.02.2010 0:00:00.000000;20
347574;25.02.2010 0:00:00.000000;9
347550;30.11.2010 0:00:00.000000;19
347541;21.02.2010 0:00:00.000000;20
347488;05.02.2010 0:00:00.000000;23
347384;02.11.2010 0:00:00.000000;11
347383;11.11.2010 0:00:00.000000;21
347359;27.10.2010 0:00:00.000000;22
347344;10.02.2010 0:00:00.000000;21
347332;24.01.2010 0:00:00.000000;22
347326;03.11.2010 0:00:00.000000;13
347325;01.03.2010 0:00:00.000000;12
347323;21.10.2010 0:00:00.000000;21
347319;19.10.2010 0:00:00.000000;21
347318;09.02.2010 0:00:00.000000;19
347307;27.10.2010 0:00:00.000000;15
347274;15.10.2010 0:00:00.000000;12
347273;18.03.2010 0:00:00.000000;15
347264;16.02.2010 0:00:00.000000;8
347263;04.11.2010 0:00:00.000000;15
347250;22.11.2010 0:00:00.000000;16
347246;04.02.2010 0:00:00.000000;22
347244;16.02.2010 0:00:00.000000;2
347227;21.12.2009 0:00:00.000000;18
347209;20.02.2010 0:00:00.000000;24
347176;30.11.2010 0:00:00.000000;21
347168;01.12.2010 0:00:00.000000;23
347165;20.10.2010 0:00:00.000000;19
347164;21.10.2010 0:00:00.000000;18
347158;26.11.2010 0:00:00.000000;20
347154;08.12.2010 0:00:00.000000;7
347094;05.02.2010 0:00:00.000000;8
347083;18.11.2010 0:00:00.000000;20
347065;18.11.2010 0:00:00.000000;21
347043;27.10.2010 0:00:00.000000;13
347042;22.10.2010 0:00:00.000000;17
347023;03.11.2010 0:00:00.000000;10
346996;30.12.2010 0:00:00.000000;8
346971;18.10.2010 0:00:00.000000;23
346944;20.10.2010 0:00:00.000000;17
346886;22.01.2010 0:00:00.000000;8
346877;19.10.2010 0:00:00.000000;20
346874;25.01.2010 0:00:00.000000;9
346849;14.02.2010 0:00:00.000000;24
346849;08.12.2010 0:00:00.000000;6
346848;02.12.2010 0:00:00.000000;10
346841;21.10.2010 0:00:00.000000;20
346818;30.11.2010 0:00:00.000000;17
346762;28.01.2010 0:00:00.000000;3
346733;23.02.2010 0:00:00.000000;21
346723;30.11.2010 0:00:00.000000;20
346721;21.12.2009 0:00:00.000000;16
346719;25.02.2010 0:00:00.000000;20
346694;09.12.2010 0:00:00.000000;17
346686;01.03.2010 0:00:00.000000;11
346683;21.10.2010 0:00:00.000000;9
346676;10.02.2010 0:00:00.000000;15
346665;18.03.2010 0:00:00.000000;13
346662;12.02.2010 0:00:00.000000;19
346644;09.12.2010 0:00:00.000000;6
346636;29.01.2010 0:00:00.000000;1
346632;18.03.2010 0:00:00.000000;16
346610;25.01.2010 0:00:00.000000;1
346601;10.03.2010 0:00:00.000000;12
346599;08.02.2010 0:00:00.000000;20
346532;08.12.2010 0:00:00.000000;2
346524;12.02.2010 0:00:00.000000;21
346514;12.02.2010 0:00:00.000000;15
346507;21.10.2010 0:00:00.000000;19
346497;29.01.2010 0:00:00.000000;8
346426;08.12.2010 0:00:00.000000;5
346421;11.02.2010 0:00:00.000000;12
346401;15.10.2010 0:00:00.000000;11
346382;17.03.2010 0:00:00.000000;21
346372;01.12.2010 0:00:00.000000;21
346361;24.02.2010 0:00:00.000000;24
346349;27.10.2010 0:00:00.000000;21
346346;21.12.2009 0:00:00.000000;19
346306;11.02.2010 0:00:00.000000;11
346306;20.10.2010 0:00:00.000000;18
346286;01.03.2010 0:00:00.000000;14
346262;25.02.2010 0:00:00.000000;16
346214;12.02.2010 0:00:00.000000;14
346207;28.01.2010 0:00:00.000000;4
346207;22.11.2010 0:00:00.000000;17
346205;02.02.2010 0:00:00.000000;23
346163;28.11.2010 0:00:00.000000;20
346157;16.02.2010 0:00:00.000000;24
346146;10.02.2010 0:00:00.000000;20
346119;22.11.2010 0:00:00.000000;15
346092;26.01.2010 0:00:00.000000;6
346084;10.03.2010 0:00:00.000000;11
346007;10.02.2010 0:00:00.000000;14
345998;21.10.2010 0:00:00.000000;23
345996;27.10.2010 0:00:00.000000;18
345996;29.10.2010 0:00:00.000000;15
345983;08.12.2010 0:00:00.000000;4
345956;09.02.2010 0:00:00.000000;17
345954;11.02.2010 0:00:00.000000;14
345945;10.02.2010 0:00:00.000000;11
345939;11.02.2010 0:00:00.000000;16
345901;22.10.2010 0:00:00.000000;12
345892;19.10.2010 0:00:00.000000;22
345890;28.01.2010 0:00:00.000000;6
345797;04.02.2010 0:00:00.000000;23
345775;09.02.2010 0:00:00.000000;18
345759;25.02.2010 0:00:00.000000;19
345733;25.01.2010 0:00:00.000000;18
345733;09.12.2010 0:00:00.000000;2
345692;17.11.2010 0:00:00.000000;23
345690;15.02.2010 0:00:00.000000;1
345685;11.02.2010 0:00:00.000000;10
345679;10.02.2010 0:00:00.000000;10
345669;10.02.2010 0:00:00.000000;12
345638;22.10.2010 0:00:00.000000;19
345635;24.01.2010 0:00:00.000000;21
345611;11.02.2010 0:00:00.000000;13
345559;10.02.2010 0:00:00.000000;13
345557;10.02.2010 0:00:00.000000;16
345556;30.11.2010 0:00:00.000000;16
345541;30.11.2010 0:00:00.000000;23
345475;21.10.2010 0:00:00.000000;11
345469;03.03.2010 0:00:00.000000;12
345406;01.03.2010 0:00:00.000000;10
345381;29.10.2010 0:00:00.000000;12
345341;22.10.2010 0:00:00.000000;15
345320;12.02.2010 0:00:00.000000;22
345270;26.11.2010 0:00:00.000000;21
345267;17.03.2010 0:00:00.000000;22
345254;30.11.2010 0:00:00.000000;22
345231;18.10.2010 0:00:00.000000;22
345209;12.02.2010 0:00:00.000000;16
345200;20.10.2010 0:00:00.000000;24
345168;30.11.2010 0:00:00.000000;11
345160;10.12.2010 0:00:00.000000;6
345149;14.02.2010 0:00:00.000000;19
345133;28.12.2009 0:00:00.000000;12
345132;17.02.2010 0:00:00.000000;24
345112;03.02.2010 0:00:00.000000;8
345094;25.01.2010 0:00:00.000000;2
345066;21.10.2010 0:00:00.000000;14
345056;10.02.2010 0:00:00.000000;23
345055;02.12.2010 0:00:00.000000;23
345028;28.10.2010 0:00:00.000000;17
345028;08.12.2010 0:00:00.000000;3
345019;11.02.2010 0:00:00.000000;15
345017;17.03.2010 0:00:00.000000;20
345014;09.02.2010 0:00:00.000000;21
344979;02.02.2010 0:00:00.000000;24
344973;26.02.2010 0:00:00.000000;17
344972;19.02.2010 0:00:00.000000;24
344970;26.02.2010 0:00:00.000000;22
344954;03.03.2010 0:00:00.000000;11
344879;13.12.2010 0:00:00.000000;9
344848;26.02.2010 0:00:00.000000;21
344843;09.12.2010 0:00:00.000000;4
344829;12.02.2010 0:00:00.000000;18
344768;15.02.2010 0:00:00.000000;2
344757;02.11.2010 0:00:00.000000;23
344729;03.03.2010 0:00:00.000000;16
344706;02.11.2010 0:00:00.000000;19
344689;02.11.2010 0:00:00.000000;10
344681;28.10.2010 0:00:00.000000;10
344681;29.10.2010 0:00:00.000000;16
344666;18.11.2010 0:00:00.000000;18
344659;29.10.2010 0:00:00.000000;14
344654;20.10.2010 0:00:00.000000;9
344632;10.12.2010 0:00:00.000000;5
344609;26.02.2010 0:00:00.000000;20
344585;07.02.2010 0:00:00.000000;19
344565;26.02.2010 0:00:00.000000;19
344542;18.03.2010 0:00:00.000000;18
344538;02.11.2010 0:00:00.000000;17
344527;19.10.2010 0:00:00.000000;23
344496;18.03.2010 0:00:00.000000;17
344494;04.03.2010 0:00:00.000000;13
344463;01.03.2010 0:00:00.000000;13
344446;07.02.2010 0:00:00.000000;20
344443;25.02.2010 0:00:00.000000;23
344442;04.11.2010 0:00:00.000000;22
344423;09.12.2010 0:00:00.000000;3
344413;03.03.2010 0:00:00.000000;15
344393;21.10.2010 0:00:00.000000;15
344369;10.02.2010 0:00:00.000000;19
344365;13.10.2010 0:00:00.000000;21
344363;25.01.2010 0:00:00.000000;8
344352;03.03.2010 0:00:00.000000;13
344341;18.02.2010 0:00:00.000000;1
344296;28.12.2009 0:00:00.000000;16
344288;24.02.2010 0:00:00.000000;3
344282;09.12.2010 0:00:00.000000;7
344272;04.03.2010 0:00:00.000000;12
344237;30.11.2010 0:00:00.000000;12
344236;11.02.2010 0:00:00.000000;9
344232;01.03.2010 0:00:00.000000;15
344230;18.03.2010 0:00:00.000000;19
344215;25.02.2010 0:00:00.000000;22
344190;18.03.2010 0:00:00.000000;20
344161;25.12.2009 0:00:00.000000;22
344159;10.02.2010 0:00:00.000000;17
344144;25.12.2009 0:00:00.000000;21
344139;10.02.2010 0:00:00.000000;18
344137;21.02.2010 0:00:00.000000;19
344072;28.01.2010 0:00:00.000000;5
344072;03.03.2010 0:00:00.000000;14
344045;10.12.2010 0:00:00.000000;7
344040;09.12.2010 0:00:00.000000;1
344016;21.10.2010 0:00:00.000000;12
344008;17.03.2010 0:00:00.000000;23
343978;05.02.2010 0:00:00.000000;24
343978;10.03.2010 0:00:00.000000;10
343974;25.12.2009 0:00:00.000000;20
343951;07.02.2010 0:00:00.000000;21
343926;23.01.2010 0:00:00.000000;1
343922;01.02.2010 0:00:00.000000;1
343921;10.12.2010 0:00:00.000000;4
343908;29.01.2010 0:00:00.000000;7
343904;09.12.2010 0:00:00.000000;5
343876;29.10.2010 0:00:00.000000;10
343857;18.02.2010 0:00:00.000000;2
343845;12.02.2010 0:00:00.000000;17
343806;18.11.2010 0:00:00.000000;22
343795;26.10.2010 0:00:00.000000;20
343777;13.02.2010 0:00:00.000000;20
343767;07.02.2010 0:00:00.000000;22
343758;21.12.2009 0:00:00.000000;20
343748;28.12.2009 0:00:00.000000;10
343722;18.03.2010 0:00:00.000000;9
343716;22.01.2010 0:00:00.000000;7
343695;17.03.2010 0:00:00.000000;24
343688;01.02.2010 0:00:00.000000;2
343647;17.03.2010 0:00:00.000000;11
343636;28.12.2009 0:00:00.000000;13
343599;02.11.2010 0:00:00.000000;18
343594;26.02.2010 0:00:00.000000;9
343588;01.03.2010 0:00:00.000000;16
343553;26.11.2010 0:00:00.000000;22
343513;01.11.2010 0:00:00.000000;11
343468;17.03.2010 0:00:00.000000;19
343462;22.10.2010 0:00:00.000000;11
343449;11.01.2010 0:00:00.000000;12
343444;29.01.2010 0:00:00.000000;2
343436;04.02.2010 0:00:00.000000;8
343430;26.02.2010 0:00:00.000000;18
343424;10.03.2010 0:00:00.000000;13
343412;06.02.2010 0:00:00.000000;19
343398;25.02.2010 0:00:00.000000;21
343376;21.02.2010 0:00:00.000000;21
343372;22.10.2010 0:00:00.000000;20
343363;25.02.2010 0:00:00.000000;8
343363;05.03.2010 0:00:00.000000;16
343360;09.02.2010 0:00:00.000000;22
343352;26.10.2010 0:00:00.000000;19
343329;08.12.2010 0:00:00.000000;24
343314;10.03.2010 0:00:00.000000;15
343281;22.10.2010 0:00:00.000000;14
343265;28.12.2009 0:00:00.000000;15
343259;01.11.2010 0:00:00.000000;12
343237;28.12.2009 0:00:00.000000;17
343222;09.03.2010 0:00:00.000000;10
343204;21.10.2010 0:00:00.000000;13
343200;20.02.2010 0:00:00.000000;1
343190;28.12.2009 0:00:00.000000;11
343190;12.02.2010 0:00:00.000000;13
343161;28.10.2010 0:00:00.000000;18
343130;30.11.2010 0:00:00.000000;14
343105;21.12.2009 0:00:00.000000;12
343103;08.02.2010 0:00:00.000000;21
343057;02.11.2010 0:00:00.000000;20
343055;27.10.2010 0:00:00.000000;9
342998;21.02.2010 0:00:00.000000;1
342995;19.11.2010 0:00:00.000000;19
342926;25.10.2010 0:00:00.000000;15
342908;30.11.2010 0:00:00.000000;9
342903;12.01.2010 0:00:00.000000;16
342899;28.12.2009 0:00:00.000000;14
342897;29.12.2009 0:00:00.000000;20
342876;16.03.2010 0:00:00.000000;21
342861;04.03.2010 0:00:00.000000;10
342853;04.03.2010 0:00:00.000000;11
342852;26.12.2009 0:00:00.000000;12
342839;23.01.2010 0:00:00.000000;19
342833;23.02.2010 0:00:00.000000;20
342830;27.10.2010 0:00:00.000000;23
342817;17.12.2009 0:00:00.000000;23
342812;11.02.2010 0:00:00.000000;17
342804;01.03.2010 0:00:00.000000;17
342791;09.03.2010 0:00:00.000000;11
342789;15.10.2010 0:00:00.000000;10
342775;21.02.2010 0:00:00.000000;14
342723;07.02.2010 0:00:00.000000;18
342720;12.01.2010 0:00:00.000000;11
342718;29.12.2009 0:00:00.000000;12
342710;08.02.2010 0:00:00.000000;22
342696;05.03.2010 0:00:00.000000;13
342673;22.10.2010 0:00:00.000000;18
342670;05.03.2010 0:00:00.000000;11
342648;18.10.2010 0:00:00.000000;21
342631;12.01.2010 0:00:00.000000;14
342626;22.11.2010 0:00:00.000000;18
342624;18.03.2010 0:00:00.000000;21
342614;23.11.2010 0:00:00.000000;15
342605;17.10.2010 0:00:00.000000;22
342592;02.11.2010 0:00:00.000000;21
342591;12.02.2010 0:00:00.000000;23
342581;29.12.2010 0:00:00.000000;8
342577;05.03.2010 0:00:00.000000;12
342575;29.01.2010 0:00:00.000000;6
342541;23.01.2010 0:00:00.000000;20
342508;09.02.2010 0:00:00.000000;9
342508;25.02.2010 0:00:00.000000;17
342496;15.03.2010 0:00:00.000000;14
342490;10.12.2010 0:00:00.000000;2
342479;17.12.2009 0:00:00.000000;18
342468;13.10.2010 0:00:00.000000;20
342463;25.12.2009 0:00:00.000000;23
342454;16.03.2010 0:00:00.000000;20
342453;03.02.2010 0:00:00.000000;22
342450;01.11.2010 0:00:00.000000;13
342437;17.03.2010 0:00:00.000000;14
342407;04.11.2010 0:00:00.000000;13
342406;03.03.2010 0:00:00.000000;17
342393;24.02.2010 0:00:00.000000;7
342376;26.01.2010 0:00:00.000000;4
342374;07.02.2010 0:00:00.000000;17
342368;26.01.2010 0:00:00.000000;5
342364;17.03.2010 0:00:00.000000;12
342358;06.02.2010 0:00:00.000000;18
342350;22.12.2010 0:00:00.000000;24
342340;28.10.2010 0:00:00.000000;20
342331;16.11.2010 0:00:00.000000;14
342331;30.11.2010 0:00:00.000000;13
342328;25.02.2010 0:00:00.000000;18
342310;04.11.2010 0:00:00.000000;12
342282;17.02.2010 0:00:00.000000;1
342282;16.11.2010 0:00:00.000000;17
342267;16.03.2010 0:00:00.000000;22
342252;11.01.2010 0:00:00.000000;11
342241;08.02.2010 0:00:00.000000;8
342230;20.12.2009 0:00:00.000000;23
342214;11.02.2010 0:00:00.000000;19
342203;10.03.2010 0:00:00.000000;14
342199;29.12.2009 0:00:00.000000;19
342198;18.03.2010 0:00:00.000000;22
342183;29.12.2009 0:00:00.000000;18
342173;29.12.2009 0:00:00.000000;17
342164;12.01.2010 0:00:00.000000;12
342161;21.12.2009 0:00:00.000000;11
342154;26.01.2010 0:00:00.000000;3
342153;01.11.2010 0:00:00.000000;14
342152;17.03.2010 0:00:00.000000;13
342145;22.02.2010 0:00:00.000000;12
342142;03.03.2010 0:00:00.000000;20
342133;18.12.2009 0:00:00.000000;11
342131;05.11.2010 0:00:00.000000;20
342128;18.10.2010 0:00:00.000000;24
342125;26.12.2009 0:00:00.000000;15
342121;12.01.2010 0:00:00.000000;13
342121;09.03.2010 0:00:00.000000;12
342081;21.12.2009 0:00:00.000000;21
342072;19.11.2010 0:00:00.000000;20
342068;05.03.2010 0:00:00.000000;14
342050;29.12.2009 0:00:00.000000;11
342047;04.02.2010 0:00:00.000000;24
342039;30.11.2010 0:00:00.000000;15
342026;26.12.2009 0:00:00.000000;16
342021;15.03.2010 0:00:00.000000;20
342012;21.12.2009 0:00:00.000000;15
342011;11.11.2010 0:00:00.000000;22
342003;06.02.2010 0:00:00.000000;22
341991;25.10.2010 0:00:00.000000;19
341990;04.11.2010 0:00:00.000000;14
341981;09.03.2010 0:00:00.000000;14
341966;17.10.2010 0:00:00.000000;21
341946;04.11.2010 0:00:00.000000;11
341945;22.11.2010 0:00:00.000000;19
341899;12.01.2010 0:00:00.000000;15
341898;02.11.2010 0:00:00.000000;22
341888;22.10.2010 0:00:00.000000;10
341878;05.03.2010 0:00:00.000000;22
341857;29.12.2009 0:00:00.000000;14
341845;17.02.2010 0:00:00.000000;2
341842;20.12.2009 0:00:00.000000;24
341819;06.02.2010 0:00:00.000000;20
341808;06.02.2010 0:00:00.000000;10
341803;11.01.2010 0:00:00.000000;14
341800;05.03.2010 0:00:00.000000;19
341798;28.12.2009 0:00:00.000000;19
341792;05.11.2010 0:00:00.000000;19
341781;17.12.2009 0:00:00.000000;20
341763;10.02.2010 0:00:00.000000;9
341725;07.02.2010 0:00:00.000000;12
341724;17.03.2010 0:00:00.000000;17
341718;05.03.2010 0:00:00.000000;10
341710;16.03.2010 0:00:00.000000;11
341690;22.10.2010 0:00:00.000000;13
341676;15.03.2010 0:00:00.000000;15
341673;22.02.2010 0:00:00.000000;13
341669;12.02.2010 0:00:00.000000;11
341662;19.12.2009 0:00:00.000000;1
341655;17.03.2010 0:00:00.000000;10
341654;25.10.2010 0:00:00.000000;20
341647;06.02.2010 0:00:00.000000;14
341646;11.01.2010 0:00:00.000000;10
341646;26.10.2010 0:00:00.000000;21
341643;14.10.2010 0:00:00.000000;20
341639;03.03.2010 0:00:00.000000;10
341627;12.01.2010 0:00:00.000000;10
341622;28.10.2010 0:00:00.000000;9
341609;12.01.2010 0:00:00.000000;17
341599;11.02.2010 0:00:00.000000;20
341597;16.03.2010 0:00:00.000000;19
341589;05.02.2010 0:00:00.000000;7
341588;18.12.2009 0:00:00.000000;12
341573;05.03.2010 0:00:00.000000;20
341559;17.12.2009 0:00:00.000000;17
341547;19.02.2010 0:00:00.000000;2
341540;29.10.2010 0:00:00.000000;17
341538;29.12.2009 0:00:00.000000;15
341513;17.12.2009 0:00:00.000000;22
341513;24.01.2010 0:00:00.000000;19
341492;07.02.2010 0:00:00.000000;16
341464;29.12.2009 0:00:00.000000;16
341455;03.11.2010 0:00:00.000000;24
341395;29.11.2010 0:00:00.000000;9
341390;28.12.2009 0:00:00.000000;20
341378;05.03.2010 0:00:00.000000;15
341377;04.03.2010 0:00:00.000000;14
341359;18.11.2010 0:00:00.000000;23
341355;15.03.2010 0:00:00.000000;13
341353;16.03.2010 0:00:00.000000;10
341327;22.02.2010 0:00:00.000000;19
341325;28.12.2009 0:00:00.000000;18
341295;16.11.2010 0:00:00.000000;18
341289;15.03.2010 0:00:00.000000;22
341258;19.10.2010 0:00:00.000000;24
341228;26.12.2009 0:00:00.000000;14
341228;17.10.2010 0:00:00.000000;23
341226;03.02.2010 0:00:00.000000;1
341226;22.02.2010 0:00:00.000000;11
341218;25.02.2010 0:00:00.000000;1
341177;12.01.2010 0:00:00.000000;18
341151;11.02.2010 0:00:00.000000;18
341149;21.12.2009 0:00:00.000000;13
341148;03.11.2010 0:00:00.000000;23
341135;05.03.2010 0:00:00.000000;21
341129;11.03.2010 0:00:00.000000;20
341126;02.03.2010 0:00:00.000000;14
341120;16.03.2010 0:00:00.000000;14
341109;12.02.2010 0:00:00.000000;12
341105;09.03.2010 0:00:00.000000;16
341099;06.02.2010 0:00:00.000000;13
341096;05.12.2010 0:00:00.000000;19
341082;06.02.2010 0:00:00.000000;11
341067;08.12.2010 0:00:00.000000;1
341058;29.12.2009 0:00:00.000000;13
341056;05.03.2010 0:00:00.000000;18
341042;17.03.2010 0:00:00.000000;18
341037;05.03.2010 0:00:00.000000;17
341033;26.02.2010 0:00:00.000000;23
341024;21.10.2010 0:00:00.000000;24
341003;11.02.2010 0:00:00.000000;21
341002;13.10.2010 0:00:00.000000;18
340990;25.01.2010 0:00:00.000000;7
340978;10.03.2010 0:00:00.000000;20
340976;17.12.2009 0:00:00.000000;21
340971;07.02.2010 0:00:00.000000;23
340968;17.03.2010 0:00:00.000000;15
340965;16.11.2010 0:00:00.000000;19
340955;15.12.2009 0:00:00.000000;17
340951;21.12.2009 0:00:00.000000;14
340943;02.03.2010 0:00:00.000000;15
340921;15.03.2010 0:00:00.000000;21
340911;23.12.2010 0:00:00.000000;16
340895;11.01.2010 0:00:00.000000;13
340869;02.03.2010 0:00:00.000000;12
340847;16.03.2010 0:00:00.000000;12
340835;28.10.2010 0:00:00.000000;19
340828;17.03.2010 0:00:00.000000;16
340815;13.02.2010 0:00:00.000000;19
340804;06.12.2010 0:00:00.000000;23
340786;21.12.2009 0:00:00.000000;22
340775;21.12.2009 0:00:00.000000;10
340748;09.03.2010 0:00:00.000000;13
340741;22.02.2010 0:00:00.000000;20
340723;15.03.2010 0:00:00.000000;16
340709;04.03.2010 0:00:00.000000;20
340702;16.12.2009 0:00:00.000000;23
340700;21.12.2009 0:00:00.000000;9
340698;29.12.2009 0:00:00.000000;22
340697;09.03.2010 0:00:00.000000;15
340657;21.02.2010 0:00:00.000000;24
340649;29.12.2009 0:00:00.000000;10
340645;22.02.2010 0:00:00.000000;14
340644;24.01.2010 0:00:00.000000;20
340639;17.11.2010 0:00:00.000000;24
340627;16.03.2010 0:00:00.000000;16
340624;22.02.2010 0:00:00.000000;17
340624;10.03.2010 0:00:00.000000;16
340618;23.01.2010 0:00:00.000000;21
340611;01.03.2010 0:00:00.000000;18
340595;28.12.2009 0:00:00.000000;9
340583;06.02.2010 0:00:00.000000;12
340579;03.03.2010 0:00:00.000000;19
340573;01.03.2010 0:00:00.000000;20
340568;11.03.2010 0:00:00.000000;21
340560;18.12.2009 0:00:00.000000;10
340559;15.12.2009 0:00:00.000000;16
340553;02.03.2010 0:00:00.000000;16
340534;10.12.2010 0:00:00.000000;3
340529;06.02.2010 0:00:00.000000;21
340522;02.03.2010 0:00:00.000000;10
340520;02.03.2010 0:00:00.000000;11
340512;18.12.2009 0:00:00.000000;13
